x,y,LOCAL_MONTH,SNOW_ON_GROUND_FLAG,CLIMATE_IDENTIFIER,MIN_TEMPERATURE,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,TOTAL_RAIN,PROVINCE_CODE,TOTAL_PRECIPITATION_FLAG,SPEED_MAX_GUST_FLAG,TOTAL_PRECIPITATION,MAX_TEMPERATURE,LOCAL_DATE,TOTAL_SNOW_FLAG,MEAN_TEMPERATURE,MAX_REL_HUMIDITY_FLAG,SNOW_ON_GROUND,ID,STATION_NAME,MIN_REL_HUMIDITY_FLAG,TOTAL_SNOW,MAX_TEMPERATURE_FLAG,COOLING_DEGREE_DAYS_FLAG,MEAN_TEMPERATURE_FLAG,TOTAL_RAIN_FLAG,LOCAL_DAY,DIRECTION_MAX_GUST,SPEED_MAX_GUST,MIN_TEMPERATURE_FLAG,COOLING_DEGREE_DAYS,HEATING_DEGREE_DAYS,LOCAL_YEAR,DIRECTION_MAX_GUST_FLAG,MAX_REL_HUMIDITY
-120.8,50.935,1,,1166658,-7,,,0,BC,,,7,-2.5,2014-01-08 00:00:00,,-4.8,,39,1166658.2014.1.8,RED LAKE,,7,,,,,8,,,,0,22.8,2014,,
-120.8,50.935,1,,1166658,-5,,,0,BC,,,0.5,-0.5,2014-01-09 00:00:00,,-2.8,,43,1166658.2014.1.9,RED LAKE,,0.5,,,,,9,,,,0,20.8,2014,,
-120.8,50.935,1,,1166658,-4.5,,,0,BC,,,0,0.5,2014-01-10 00:00:00,,-2,,39,1166658.2014.1.10,RED LAKE,,0,,,,,10,,,,0,20,2014,,
-120.8,50.935,1,,1166658,-3.5,,,0,BC,T,,0,4,2014-01-11 00:00:00,T,0.3,,39,1166658.2014.1.11,RED LAKE,,0,,,,,11,,,,0,17.7,2014,,
-120.8,50.935,1,,1166658,-3.5,,,0,BC,,,1,3,2014-01-12 00:00:00,,-0.3,,38,1166658.2014.1.12,RED LAKE,,1,,,,,12,,,,0,18.3,2014,,
-120.8,50.935,1,,1166658,-3,,,0,BC,T,,0,5,2014-01-13 00:00:00,,1,,38,1166658.2014.1.13,RED LAKE,,0,,,,T,13,,,,0,17,2014,,
-120.8,50.935,1,,1166658,-3,,,0,BC,,,0,5,2014-01-14 00:00:00,,1,,38,1166658.2014.1.14,RED LAKE,,0,,,,,14,,,,0,17,2014,,
-120.8,50.935,1,,1166658,-2,,,0,BC,,,0,5.5,2014-01-15 00:00:00,,1.8,,38,1166658.2014.1.15,RED LAKE,,0,,,,,15,,,,0,16.2,2014,,
-120.8,50.935,1,,1166658,-4.5,,,0,BC,,,0,0,2014-01-16 00:00:00,,-2.3,,34,1166658.2014.1.16,RED LAKE,,0,,,,,16,,,,0,20.3,2014,,
-120.8,50.935,1,,1166658,-6,,,0,BC,,,0,2,2014-01-17 00:00:00,,-2,,33,1166658.2014.1.17,RED LAKE,,0,,,,,17,,,,0,20,2014,,
-120.8,50.935,1,,1166658,-8,,,0,BC,,,0,-2,2014-01-18 00:00:00,,-5,,33,1166658.2014.1.18,RED LAKE,,0,,,,,18,,,,0,23,2014,,
-120.8,50.935,1,,1166658,-7.5,,,0,BC,,,0,1.5,2014-01-19 00:00:00,,-3,,32,1166658.2014.1.19,RED LAKE,,0,,,,,19,,,,0,21,2014,,
-120.8,50.935,1,,1166658,-11,,,0,BC,,,0,-6,2014-01-20 00:00:00,,-8.5,,32,1166658.2014.1.20,RED LAKE,,0,,,,,20,,,,0,26.5,2014,,
-120.8,50.935,1,,1166658,-8.5,,,0.5,BC,,,2,-2.5,2014-01-21 00:00:00,,-5.5,,32,1166658.2014.1.21,RED LAKE,,1.5,,,,,21,,,,0,23.5,2014,,
-120.8,50.935,1,,1166658,-6,,,0,BC,,,0,2,2014-01-22 00:00:00,,-2,,33,1166658.2014.1.22,RED LAKE,,0,,,,,22,,,,0,20,2014,,
-120.8,50.935,1,,1166658,-4.5,,,0,BC,,,0,0,2014-01-23 00:00:00,,-2.3,,31,1166658.2014.1.23,RED LAKE,,0,,,,,23,,,,0,20.3,2014,,
-120.8,50.935,1,,1166658,-5,,,0,BC,,,0,-1,2014-01-24 00:00:00,,-3,,31,1166658.2014.1.24,RED LAKE,,0,,,,,24,,,,0,21,2014,,
-120.8,50.935,1,,1166658,-5,,,0,BC,,,0,4,2014-01-25 00:00:00,,-0.5,,31,1166658.2014.1.25,RED LAKE,,0,,,,,25,,,,0,18.5,2014,,
-120.8,50.935,1,,1166658,-5.5,,,0,BC,,,0,-2,2014-01-26 00:00:00,,-3.8,,30,1166658.2014.1.26,RED LAKE,,0,,,,,26,,,,0,21.8,2014,,
-120.8,50.935,1,,1166658,-8.5,,,0,BC,,,0,-5,2014-01-27 00:00:00,,-6.8,,30,1166658.2014.1.27,RED LAKE,,0,,,,,27,,,,0,24.8,2014,,
-120.8,50.935,1,,1166658,-8.5,,,0,BC,,,2,-2.5,2014-01-28 00:00:00,,-5.5,,32,1166658.2014.1.28,RED LAKE,,2,,,,,28,,,,0,23.5,2014,,
-120.8,50.935,1,,1166658,-7.5,,,0,BC,,,3,-2,2014-01-29 00:00:00,,-4.8,,33,1166658.2014.1.29,RED LAKE,,3,,,,,29,,,,0,22.8,2014,,
-120.8,50.935,1,,1166658,-12,,,0,BC,,,0,-8,2014-01-30 00:00:00,,-10,,36,1166658.2014.1.30,RED LAKE,,0,,,,,30,,,,0,28,2014,,
-120.8,50.935,1,,1166658,-22,,,0,BC,,,0,-9.5,2014-01-31 00:00:00,,-15.8,,36,1166658.2014.1.31,RED LAKE,,0,,,,,31,,,,0,33.8,2014,,
-120.8,50.935,2,,1166658,-20,,,0,BC,,,0,-9,2014-02-01 00:00:00,,-14.5,,36,1166658.2014.2.1,RED LAKE,,0,,,,,1,,,,0,32.5,2014,,
-120.8,50.935,2,,1166658,-16.5,,,0,BC,T,,0,-12,2014-02-02 00:00:00,T,-14.3,,34,1166658.2014.2.2,RED LAKE,,0,,,,,2,,,,0,32.3,2014,,
-120.8,50.935,2,,1166658,-18.5,,,0,BC,,,0.2,-12,2014-02-03 00:00:00,,-15.3,,34,1166658.2014.2.3,RED LAKE,,0.2,,,,,3,,,,0,33.3,2014,,
-120.8,50.935,2,,1166658,-19.5,,,0,BC,,,0,-15,2014-02-04 00:00:00,,-17.3,,34,1166658.2014.2.4,RED LAKE,,0,,,,,4,,,,0,35.3,2014,,
-120.8,50.935,2,,1166658,-26,,,0,BC,,,0,-12,2014-02-05 00:00:00,,-19,,33,1166658.2014.2.5,RED LAKE,,0,,,,,5,,,,0,37,2014,,
-120.8,50.935,2,,1166658,-26,,,0,BC,,,0.4,-12.5,2014-02-06 00:00:00,,-19.3,,32,1166658.2014.2.6,RED LAKE,,0.4,,,,,6,,,,0,37.3,2014,,
-120.8,50.935,2,,1166658,-18,,,0,BC,,,0,-13.5,2014-02-07 00:00:00,,-15.8,,32,1166658.2014.2.7,RED LAKE,,0,,,,,7,,,,0,33.8,2014,,
-120.8,50.935,2,,1166658,-23.5,,,0,BC,,,0,-11,2014-02-08 00:00:00,,-17.3,,0,1166658.2014.2.8,RED LAKE,,0,,,,,8,,,,0,35.3,2014,,
-120.8,50.935,2,,1166658,-22,,,0,BC,T,,0,-7.5,2014-02-09 00:00:00,T,-14.8,,32,1166658.2014.2.9,RED LAKE,,0,,,,,9,,,,0,32.8,2014,,
-120.8,50.935,2,,1166658,-14.5,,,0,BC,,,0.4,-5.5,2014-02-10 00:00:00,,-10,,32,1166658.2014.2.10,RED LAKE,,0.4,,,,,10,,,,0,28,2014,,
-120.8,50.935,2,,1166658,-10,,,0,BC,,,0,1,2014-02-11 00:00:00,,-4.5,,29,1166658.2014.2.11,RED LAKE,,0,,,,,11,,,,0,22.5,2014,,
-120.8,50.935,2,,1166658,-5,,,0,BC,,,0,6,2014-02-12 00:00:00,,0.5,,28,1166658.2014.2.12,RED LAKE,,0,,,,,12,,,,0,17.5,2014,,
-120.8,50.935,2,,1166658,-4,,,0,BC,,,0.5,2,2014-02-13 00:00:00,,-1,,28,1166658.2014.2.13,RED LAKE,,0.5,,,,,13,,,,0,19,2014,,
-120.8,50.935,2,,1166658,-3,,,0,BC,,,1,4,2014-02-14 00:00:00,,0.5,,28,1166658.2014.2.14,RED LAKE,,1,,,,,14,,,,0,17.5,2014,,
-120.8,50.935,2,,1166658,-5,,,0,BC,,,0,1,2014-02-16 00:00:00,,-2,,32,1166658.2014.2.16,RED LAKE,,0,,,,,16,,,,0,20,2014,,
-120.8,50.935,2,,1166658,-6,,,0,BC,,,0,2.5,2014-02-17 00:00:00,,-1.8,,31,1166658.2014.2.17,RED LAKE,,0,,,,,17,,,,0,19.8,2014,,
-120.8,50.935,2,,1166658,-15,,,0,BC,,,6.5,-0.5,2014-02-18 00:00:00,,-7.8,,30,1166658.2014.2.18,RED LAKE,,6.5,,,,,18,,,,0,25.8,2014,,
-120.8,50.935,2,,1166658,-9,,,0,BC,,,0,2,2014-02-19 00:00:00,,-3.5,,35,1166658.2014.2.19,RED LAKE,,0,,,,,19,,,,0,21.5,2014,,
-120.8,50.935,2,,1166658,-8.5,,,0,BC,,,2.5,-0.5,2014-02-20 00:00:00,,-4.5,,35,1166658.2014.2.20,RED LAKE,,2.5,,,,,20,,,,0,22.5,2014,,
-120.8,50.935,2,,1166658,-10,,,0,BC,,,0.5,-2,2014-02-21 00:00:00,,-6,,37,1166658.2014.2.21,RED LAKE,,0.5,,,,,21,,,,0,24,2014,,
-120.8,50.935,2,,1166658,-10,,,0,BC,,,2.5,-4.5,2014-02-22 00:00:00,,-7.3,,37,1166658.2014.2.22,RED LAKE,,2.5,,,,,22,,,,0,25.3,2014,,
-120.8,50.935,2,,1166658,-16,,,0,BC,,,0,-5,2014-02-23 00:00:00,,-10.5,,39,1166658.2014.2.23,RED LAKE,,0,,,,,23,,,,0,28.5,2014,,
-120.8,50.935,2,,1166658,-18,,,0,BC,,,0,-6,2014-02-24 00:00:00,,-12,,39,1166658.2014.2.24,RED LAKE,,0,,,,,24,,,,0,30,2014,,
-120.8,50.935,2,,1166658,-18,,,0,BC,,,0,-1,2014-02-25 00:00:00,,-9.5,,39,1166658.2014.2.25,RED LAKE,,0,,,,,25,,,,0,27.5,2014,,
-120.8,50.935,2,,1166658,-15,,,0,BC,,,0,2.5,2014-02-26 00:00:00,,-6.3,,38,1166658.2014.2.26,RED LAKE,,0,,,,,26,,,,0,24.3,2014,,
-120.8,50.935,2,,1166658,-9,,,0,BC,,,0,4.5,2014-02-27 00:00:00,,-2.3,,38,1166658.2014.2.27,RED LAKE,,0,,,,,27,,,,0,20.3,2014,,
-120.8,50.935,2,,1166658,-14,,,0,BC,,,0,-5,2014-02-28 00:00:00,,-9.5,,37,1166658.2014.2.28,RED LAKE,,0,,,,,28,,,,0,27.5,2014,,
-120.8,50.935,3,,1166658,-21,,,0,BC,,,5.5,-6,2014-03-01 00:00:00,,-13.5,,36,1166658.2014.3.1,RED LAKE,,5.5,,,,,1,,,,0,31.5,2014,,
-120.8,50.935,3,,1166658,-13.5,,,0,BC,,,0.5,-8,2014-03-02 00:00:00,,-10.8,,39,1166658.2014.3.2,RED LAKE,,0.5,,,,,2,,,,0,28.8,2014,,
-120.8,50.935,3,,1166658,-10.5,,,0,BC,,,0,0,2014-03-03 00:00:00,,-5.3,,38,1166658.2014.3.3,RED LAKE,,0,,,,,3,,,,0,23.3,2014,,
-120.8,50.935,3,,1166658,-13,,,0,BC,,,5,-3,2014-03-04 00:00:00,,-8,,34,1166658.2014.3.4,RED LAKE,,5,,,,,4,,,,0,26,2014,,
-120.8,50.935,3,,1166658,-8.5,,,0,BC,,,10,1,2014-03-05 00:00:00,,-3.8,,39,1166658.2014.3.5,RED LAKE,,10,,,,,5,,,,0,21.8,2014,,
-120.8,50.935,3,,1166658,-9.5,,,0,BC,,,0,0,2014-03-06 00:00:00,,-4.8,,46,1166658.2014.3.6,RED LAKE,,0,,,,,6,,,,0,22.8,2014,,
-120.8,50.935,3,,1166658,-5,,,0,BC,,,0,6,2014-03-07 00:00:00,,0.5,,43,1166658.2014.3.7,RED LAKE,,0,,,,,7,,,,0,17.5,2014,,
-120.8,50.935,3,,1166658,1,,,0,BC,,,0,4.5,2014-03-08 00:00:00,,2.8,,40,1166658.2014.3.8,RED LAKE,,0,,,,,8,,,,0,15.2,2014,,
-120.8,50.935,3,,1166658,-1,,,0,BC,,,0,9,2014-03-09 00:00:00,,4,,38,1166658.2014.3.9,RED LAKE,,0,,,,,9,,,,0,14,2014,,
-120.8,50.935,3,,1166658,-4,,,0,BC,,,0,7.5,2014-03-10 00:00:00,,1.8,,35,1166658.2014.3.10,RED LAKE,,0,,,,,10,,,,0,16.2,2014,,
-120.8,50.935,3,,1166658,-5.5,,,0,BC,,,0,7,2014-03-11 00:00:00,,0.8,,33,1166658.2014.3.11,RED LAKE,,0,,,,,11,,,,0,17.2,2014,,
-120.8,50.935,3,,1166658,-4,,,0,BC,,,0,9,2014-03-12 00:00:00,,2.5,,31,1166658.2014.3.12,RED LAKE,,0,,,,,12,,,,0,15.5,2014,,
-120.8,50.935,3,,1166658,-5,,,0,BC,,,0,6,2014-03-13 00:00:00,,0.5,,29,1166658.2014.3.13,RED LAKE,,0,,,,,13,,,,0,17.5,2014,,
-120.8,50.935,3,,1166658,-0.5,,,0,BC,,,0,8.5,2014-03-14 00:00:00,,4,,28,1166658.2014.3.14,RED LAKE,,0,,,,,14,,,,0,14,2014,,
-120.8,50.935,3,,1166658,-2,,,0,BC,,,2,5.5,2014-03-15 00:00:00,,1.8,,28,1166658.2014.3.15,RED LAKE,,2,,,,,15,,,,0,16.2,2014,,
-120.8,50.935,3,,1166658,-1.5,,,0,BC,,,0,6.5,2014-03-16 00:00:00,,2.5,,28,1166658.2014.3.16,RED LAKE,,0,,,,,16,,,,0,15.5,2014,,
-120.8,50.935,3,,1166658,-3.5,,,0,BC,,,0,6,2014-03-17 00:00:00,,1.3,,27,1166658.2014.3.17,RED LAKE,,0,,,,,17,,,,0,16.7,2014,,
-120.8,50.935,3,,1166658,-6,,,0,BC,,,0,3,2014-03-18 00:00:00,,-1.5,,26,1166658.2014.3.18,RED LAKE,,0,,,,,18,,,,0,19.5,2014,,
-120.8,50.935,3,,1166658,-3,,,0,BC,,,7,4,2014-03-19 00:00:00,,0.5,,24,1166658.2014.3.19,RED LAKE,,7,,,,,19,,,,0,17.5,2014,,
-120.8,50.935,3,,1166658,-7.5,,,0,BC,,,1,3.5,2014-03-20 00:00:00,,-2,,32,1166658.2014.3.20,RED LAKE,,1,,,,,20,,,,0,20,2014,,
-120.8,50.935,3,,1166658,-7,,,0,BC,,,2,1.5,2014-03-21 00:00:00,,-2.8,,29,1166658.2014.3.21,RED LAKE,,2,,,,,21,,,,0,20.8,2014,,
-120.8,50.935,3,,1166658,-7,,,0,BC,,,8,2.5,2014-03-22 00:00:00,,-2.3,,30,1166658.2014.3.22,RED LAKE,,8,,,,,22,,,,0,20.3,2014,,
-120.8,50.935,3,,1166658,-7,,,0,BC,,,0,2.5,2014-03-23 00:00:00,,-2.3,,36,1166658.2014.3.23,RED LAKE,,0,,,,,23,,,,0,20.3,2014,,
-120.8,50.935,3,,1166658,-7,,,0,BC,T,,0,3.5,2014-03-24 00:00:00,T,-1.8,,30,1166658.2014.3.24,RED LAKE,,0,,,,,24,,,,0,19.8,2014,,
-120.8,50.935,3,,1166658,-3.5,,,0,BC,,,1,3,2014-03-25 00:00:00,,-0.3,,30,1166658.2014.3.25,RED LAKE,,1,,,,,25,,,,0,18.3,2014,,
-120.8,50.935,3,,1166658,-2,,,0,BC,,,0,1.5,2014-03-26 00:00:00,,-0.3,,29,1166658.2014.3.26,RED LAKE,,0,,,,,26,,,,0,18.3,2014,,
-120.8,50.935,3,,1166658,-7.5,,,0,BC,,,0,2,2014-03-27 00:00:00,,-2.8,,28,1166658.2014.3.27,RED LAKE,,0,,,,,27,,,,0,20.8,2014,,
-120.8,50.935,3,,1166658,-5,,,0,BC,,,0.5,3.5,2014-03-28 00:00:00,,-0.8,,27,1166658.2014.3.28,RED LAKE,,0.5,,,,,28,,,,0,18.8,2014,,
-120.8,50.935,3,,1166658,-1,,,0,BC,,,0,4,2014-03-29 00:00:00,,1.5,,28,1166658.2014.3.29,RED LAKE,,0,,,,,29,,,,0,16.5,2014,,
-120.8,50.935,3,,1166658,-1.5,,,1,BC,,,12,6.5,2014-03-30 00:00:00,,2.5,,26,1166658.2014.3.30,RED LAKE,,11,,,,,30,,,,0,15.5,2014,,
-120.8,50.935,3,,1166658,-5,,,0,BC,,,0,6.5,2014-03-31 00:00:00,,0.8,,31,1166658.2014.3.31,RED LAKE,,0,,,,,31,,,,0,17.2,2014,,
-120.8,50.935,4,,1166658,-7,,,0,BC,,,0,8,2014-04-01 00:00:00,,0.5,,25,1166658.2014.4.1,RED LAKE,,0,,,,,1,,,,0,17.5,2014,,
-120.8,50.935,4,,1166658,-2,,,0,BC,,,0,9,2014-04-02 00:00:00,,3.5,,18,1166658.2014.4.2,RED LAKE,,0,,,,,2,,,,0,14.5,2014,,
-120.8,50.935,4,,1166658,-2.5,,,0,BC,,,0,8,2014-04-03 00:00:00,,2.8,,0,1166658.2014.4.3,RED LAKE,,0,,,,,3,,,,0,15.2,2014,,
-120.8,50.935,4,,1166658,-1.5,,,0,BC,,,0,8,2014-04-04 00:00:00,,3.3,,16,1166658.2014.4.4,RED LAKE,,0,,,,,4,,,,0,14.7,2014,,
-120.8,50.935,4,,1166658,-3.5,,,0,BC,,,0,8.5,2014-04-05 00:00:00,,2.5,,15,1166658.2014.4.5,RED LAKE,,0,,,,,5,,,,0,15.5,2014,,
-120.8,50.935,4,,1166658,-0.5,,,0,BC,,,0,8,2014-04-06 00:00:00,,3.8,,14,1166658.2014.4.6,RED LAKE,,0,,,,,6,,,,0,14.2,2014,,
-120.8,50.935,4,,1166658,0.5,,,0,BC,,,0,8.5,2014-04-07 00:00:00,,4.5,,13,1166658.2014.4.7,RED LAKE,,0,,,,,7,,,,0,13.5,2014,,
-120.8,50.935,4,,1166658,4,,,0,BC,,,1,12,2014-04-08 00:00:00,,8,,10,1166658.2014.4.8,RED LAKE,,1,,,,,8,,,,0,10,2014,,
-120.8,50.935,4,,1166658,-3,,,0,BC,,,0,8.5,2014-04-09 00:00:00,,2.8,,9,1166658.2014.4.9,RED LAKE,,0,,,,,9,,,,0,15.2,2014,,
-120.8,50.935,4,T,1166658,-1,,,0,BC,,,0,9.5,2014-04-10 00:00:00,,4.3,,0,1166658.2014.4.10,RED LAKE,,0,,,,,10,,,,0,13.7,2014,,
-120.8,50.935,4,,1166658,-1,,,5,BC,,,5,10,2014-04-11 00:00:00,,4.5,,0,1166658.2014.4.11,RED LAKE,,0,,,,,11,,,,0,13.5,2014,,
-120.8,50.935,4,,1166658,-2,,,0,BC,,,0,9,2014-04-12 00:00:00,,3.5,,0,1166658.2014.4.12,RED LAKE,,0,,,,,12,,,,0,14.5,2014,,
-120.8,50.935,4,,1166658,-4,,,0,BC,,,0,12,2014-04-13 00:00:00,,4,,0,1166658.2014.4.13,RED LAKE,,0,,,,,13,,,,0,14,2014,,
-120.8,50.935,4,,1166658,-2.5,,,0,BC,,,0,15,2014-04-14 00:00:00,,6.3,,0,1166658.2014.4.14,RED LAKE,,0,,,,,14,,,,0,11.7,2014,,
-120.8,50.935,4,,1166658,2,,,0,BC,T,,0,9.5,2014-04-15 00:00:00,,5.8,,0,1166658.2014.4.15,RED LAKE,,0,,,,T,15,,,,0,12.2,2014,,
-120.8,50.935,4,,1166658,2,,,5.5,BC,,,5.5,8,2014-04-16 00:00:00,,5,,0,1166658.2014.4.16,RED LAKE,,0,,,,,16,,,,0,13,2014,,
-120.8,50.935,4,,1166658,2,,,2.5,BC,,,5.5,10,2014-04-17 00:00:00,,6,,0,1166658.2014.4.17,RED LAKE,,3,,,,,17,,,,0,12,2014,,
-120.8,50.935,4,,1166658,-2,,,0,BC,,,0,6,2014-04-18 00:00:00,,2,,3,1166658.2014.4.18,RED LAKE,,0,,,,,18,,,,0,16,2014,,
-120.8,50.935,4,,1166658,-1.5,,,0,BC,,,0,10,2014-04-19 00:00:00,,4.3,,0,1166658.2014.4.19,RED LAKE,,0,,,,,19,,,,0,13.7,2014,,
-120.8,50.935,4,,1166658,-1,,,0,BC,,,0,9,2014-04-20 00:00:00,,4,,0,1166658.2014.4.20,RED LAKE,,0,,,,,20,,,,0,14,2014,,
-120.8,50.935,4,,1166658,0.5,,,8,BC,,,8,12.5,2014-04-21 00:00:00,,6.5,,0,1166658.2014.4.21,RED LAKE,,0,,,,,21,,,,0,11.5,2014,,
-120.8,50.935,4,,1166658,0,,,10,BC,,,13,3,2014-04-22 00:00:00,,1.5,,0,1166658.2014.4.22,RED LAKE,,3,,,,,22,,,,0,16.5,2014,,
-120.8,50.935,4,,1166658,-2,,,0,BC,,,1.8,9,2014-04-23 00:00:00,,3.5,,3,1166658.2014.4.23,RED LAKE,,1.8,,,,,23,,,,0,14.5,2014,,
-120.8,50.935,4,,1166658,-2,,,0,BC,,,0,9,2014-04-24 00:00:00,,3.5,,1,1166658.2014.4.24,RED LAKE,,0,,,,,24,,,,0,14.5,2014,,
-120.8,50.935,4,,1166658,-2.5,,,0,BC,,,6,10.5,2014-04-25 00:00:00,,4,,0,1166658.2014.4.25,RED LAKE,,6,,,,,25,,,,0,14,2014,,
-120.8,50.935,4,,1166658,-1.5,,,3.5,BC,,,3.9,8,2014-04-26 00:00:00,,3.3,,6,1166658.2014.4.26,RED LAKE,,0.4,,,,,26,,,,0,14.7,2014,,
-120.8,50.935,4,,1166658,-3,,,0.2,BC,,,0.2,8,2014-04-27 00:00:00,,2.5,,0,1166658.2014.4.27,RED LAKE,,0,,,,,27,,,,0,15.5,2014,,
-120.8,50.935,4,,1166658,-4.5,,,0,BC,,,0,12,2014-04-28 00:00:00,,3.8,,0,1166658.2014.4.28,RED LAKE,,0,,,,,28,,,,0,14.2,2014,,
-120.8,50.935,4,,1166658,0.5,,,0,BC,,,0,16.5,2014-04-29 00:00:00,,8.5,,0,1166658.2014.4.29,RED LAKE,,0,,,,,29,,,,0,9.5,2014,,
-120.8,50.935,4,,1166658,3,,,0,BC,,,0,22,2014-04-30 00:00:00,,12.5,,0,1166658.2014.4.30,RED LAKE,,0,,,,,30,,,,0,5.5,2014,,
-120.8,50.935,5,,1166658,5,,,0,BC,,,0,23,2014-05-01 00:00:00,,14,,0,1166658.2014.5.1,RED LAKE,,0,,,,,1,,,,0,4,2014,,
-120.8,50.935,5,,1166658,5,,,5,BC,,,5,21,2014-05-02 00:00:00,,13,,0,1166658.2014.5.2,RED LAKE,,0,,,,,2,,,,0,5,2014,,
-120.8,50.935,5,,1166658,-0.5,,,4,BC,,,8.5,4,2014-05-03 00:00:00,,1.8,,0,1166658.2014.5.3,RED LAKE,,4.5,,,,,3,,,,0,16.2,2014,,
-120.8,50.935,5,,1166658,-1,,,0,BC,,,0,6,2014-05-04 00:00:00,,2.5,,4,1166658.2014.5.4,RED LAKE,,0,,,,,4,,,,0,15.5,2014,,
-120.8,50.935,5,,1166658,1,,,0,BC,,,0,12,2014-05-05 00:00:00,,6.5,,0,1166658.2014.5.5,RED LAKE,,0,,,,,5,,,,0,11.5,2014,,
-120.8,50.935,5,,1166658,0,,,0,BC,,,0,14,2014-05-06 00:00:00,,7,,0,1166658.2014.5.6,RED LAKE,,0,,,,,6,,,,0,11,2014,,
-120.8,50.935,5,,1166658,-3,,,0,BC,,,0,15,2014-05-07 00:00:00,,6,,0,1166658.2014.5.7,RED LAKE,,0,,,,,7,,,,0,12,2014,,
-120.8,50.935,5,,1166658,0,,,2,BC,,,2,16,2014-05-08 00:00:00,,8,,0,1166658.2014.5.8,RED LAKE,,0,,,,,8,,,,0,10,2014,,
-120.8,50.935,5,,1166658,1.5,,,13,BC,,,13,10,2014-05-09 00:00:00,T,5.8,,0,1166658.2014.5.9,RED LAKE,,0,,,,,9,,,,0,12.2,2014,,
-120.8,50.935,5,,1166658,0.5,,,1,BC,,,1,11.5,2014-05-10 00:00:00,,6,,0,1166658.2014.5.10,RED LAKE,,0,,,,,10,,,,0,12,2014,,
-120.8,50.935,5,,1166658,1,,,0,BC,,,0,15.5,2014-05-11 00:00:00,,8.3,,0,1166658.2014.5.11,RED LAKE,,0,,,,,11,,,,0,9.7,2014,,
-120.8,50.935,5,,1166658,2,,,0,BC,,,0,17,2014-05-12 00:00:00,,9.5,,0,1166658.2014.5.12,RED LAKE,,0,,,,,12,,,,0,8.5,2014,,
-120.8,50.935,5,,1166658,4.5,,,0,BC,,,0,18.5,2014-05-13 00:00:00,,11.5,,0,1166658.2014.5.13,RED LAKE,,0,,,,,13,,,,0,6.5,2014,,
-120.8,50.935,5,,1166658,5,,,0,BC,,,0,23,2014-05-14 00:00:00,,14,,0,1166658.2014.5.14,RED LAKE,,0,,,,,14,,,,0,4,2014,,
-120.8,50.935,5,,1166658,7,,,0,BC,,,0,22,2014-05-15 00:00:00,,14.5,,0,1166658.2014.5.15,RED LAKE,,0,,,,,15,,,,0,3.5,2014,,
-120.8,50.935,5,,1166658,7,,,1,BC,,,1,23,2014-05-16 00:00:00,,15,,0,1166658.2014.5.16,RED LAKE,,0,,,,,16,,,,0,3,2014,,
-120.8,50.935,5,,1166658,6,,,19,BC,,,19,12,2014-05-17 00:00:00,,9,,0,1166658.2014.5.17,RED LAKE,,0,,,,,17,,,,0,9,2014,,
-120.8,50.935,5,,1166658,4,,,7,BC,,,7,12,2014-05-19 00:00:00,,8,,0,1166658.2014.5.19,RED LAKE,,0,,,,,19,,,,0,10,2014,,
-120.8,50.935,5,,1166658,4,,,0,BC,,,0,20,2014-05-20 00:00:00,,12,,0,1166658.2014.5.20,RED LAKE,,0,,,,,20,,,,0,6,2014,,
-120.8,50.935,5,,1166658,7,,,0,BC,,,0,18,2014-05-21 00:00:00,,12.5,,0,1166658.2014.5.21,RED LAKE,,0,,,,,21,,,,0,5.5,2014,,
-120.8,50.935,5,,1166658,7,,,0,BC,T,,0,19.5,2014-05-22 00:00:00,,13.3,,0,1166658.2014.5.22,RED LAKE,,0,,,,T,22,,,,0,4.7,2014,,
-120.8,50.935,5,,1166658,9,,,4,BC,,,4,14,2014-05-23 00:00:00,,11.5,,0,1166658.2014.5.23,RED LAKE,,0,,,,,23,,,,0,6.5,2014,,
-120.8,50.935,5,,1166658,8,,,0,BC,,,0,15,2014-05-24 00:00:00,,11.5,,0,1166658.2014.5.24,RED LAKE,,0,,,,,24,,,,0,6.5,2014,,
-120.8,50.935,5,,1166658,7,,,3.6,BC,,,3.6,13.5,2014-05-25 00:00:00,,10.3,,0,1166658.2014.5.25,RED LAKE,,0,,,,,25,,,,0,7.7,2014,,
-120.8,50.935,5,,1166658,5,,,0.8,BC,,,0.8,13,2014-05-26 00:00:00,,9,,0,1166658.2014.5.26,RED LAKE,,0,,,,,26,,,,0,9,2014,,
-120.8,50.935,5,,1166658,6,,,10.4,BC,,,10.4,15,2014-05-27 00:00:00,,10.5,,0,1166658.2014.5.27,RED LAKE,,0,,,,,27,,,,0,7.5,2014,,
-120.8,50.935,5,,1166658,3.5,,,7.6,BC,,,7.6,11,2014-05-28 00:00:00,,7.3,,0,1166658.2014.5.28,RED LAKE,,0,,,,,28,,,,0,10.7,2014,,
-120.8,50.935,5,,1166658,5,,,5,BC,,,5,15,2014-05-29 00:00:00,,10,,0,1166658.2014.5.29,RED LAKE,,0,,,,,29,,,,0,8,2014,,
-120.8,50.935,5,,1166658,5.5,,,1,BC,,,1,15,2014-05-30 00:00:00,,10.3,,0,1166658.2014.5.30,RED LAKE,,0,,,,,30,,,,0,7.7,2014,,
